;Mes;tx;tm;pp;etp
6187;12;20.38987984;7.128572024;18.57447218;2.592553373
6188;12;20.75980455;7.295709401;2.341668736;2.622374129
6189;12;21.02069212;7.623005609;5.942219661;2.713684936
6190;12;20.9030691;7.597495992;6.661452334;2.648047105
6191;12;22.48353566;5.787998095;1.467839837;2.528475271
6192;12;21.93553089;5.314547008;7.624660424;2.4767133
6193;12;22.50612989;6.871558304;2.306506535;2.467532324
6194;12;21.84839025;6.777319861;2.047149113;2.420688847
6195;12;20.89869843;6.722988879;2.636295747;2.399132301
6196;12;19.24896348;6.834055933;6.304219925;2.716822329
6197;12;20.24549019;7.425581488;10.87222449;2.225441138
6198;12;19.19423437;8.213824665;10.30004663;2.257300204
6199;12;19.31034449;8.358366533;15.88424009;2.145344437
6200;12;18.17604075;7.483962044;6.056041298;2.079013149
6201;12;18.99453583;7.726849761;9.301128579;2.211518062
6202;12;19.71619835;7.659780157;4.408357275;2.31279506
6203;12;18.97537504;8.588607819;3.69874342;2.357475739
6204;12;19.33329064;7.98685635;1.823221831;2.373466461
6205;12;21.74518502;7.030381644;0.843047607;2.443751527
6206;12;22.67299351;7.242783875;0.518834563;2.348669774
6207;12;21.74358727;7.345511436;0.908503342;2.915483702
6208;12;21.41910187;6.724241989;1.538247741;2.358033709
6209;12;20.79178954;6.966093442;1.937537284;2.333275343
6210;1;19.95634802;7.972088563;12.50420297;2.274094363
6211;1;18.49850714;8.854165744;15.10730876;2.208916231
6212;1;20.92609718;8.605473867;6.313855281;2.105696021
6213;1;19.08059126;9.163691472;9.363211524;2.147601605
6214;1;19.24492523;8.392639171;4.554148736;2.161361739
6215;1;18.97970753;9.039023182;6.771863636;2.200004613
6216;1;19.08572665;8.121579025;7.162596818;2.258667468
6217;1;18.48164606;9.223785455;9.572895129;2.212754982
6218;1;20.76395313;8.784676737;1.233287854;2.92132461
6219;1;21.00653205;8.501039931;1.194443084;2.130171882
6220;1;21.05715119;8.620523058;8.207226283;2.115652967
6221;1;20.60318604;8.688259025;6.275039502;2.078477612
6222;1;19.33156987;9.078419419;7.267367525;2.135765779
6223;1;20.85338504;7.860039926;1.800066392;2.157974783
6224;1;21.50834992;6.963673775;1.338458705;2.225990559
6225;1;21.08400893;6.838624925;3.877621822;2.223371877
6226;1;21.68019996;6.748513225;0.137228105;2.111408401
6227;1;21.91953595;7.159231087;6.081582653;2.096073575
6228;1;19.74700555;8.573738089;16.12808842;2.112044135
6229;1;20.31518629;8.405795168;5.586324648;2.941303069
6230;1;20.29780443;8.692791754;4.150086677;2.056825957
6231;1;20.70277046;9.347666998;4.399432662;2.010214282
6232;1;20.85882222;8.454369703;3.799474706;2.037780898
6233;1;20.41846131;9.150927471;6.442207247;1.872097009
6234;1;18.78705313;9.294590476;12.64137711;1.913747481
6235;1;20.80849226;9.145079432;8.227216387;1.920399213
6236;1;19.06746147;9.322336066;16.57532722;1.900067202
6237;1;20.27490751;8.779102626;8.373580947;1.953805393
6238;1;19.65922219;9.310576286;9.813857202;1.940865124
6239;1;18.90997355;9.426618263;7.272341905;1.886184828
6240;1;21.37474482;8.71365952;3.726083694;2.899891891
6241;2;21.60493405;8.304704505;3.212780139;1.847042465
6242;2;21.60163904;8.931014088;0.615560056;1.867364628
6243;2;21.96940456;8.310000937;2.881465731;1.963157335
6244;2;21.6174619;8.578538192;1.672972666;1.98112363
6245;2;20.70489347;8.515037578;4.217494422;1.893219357
6246;2;21.14619355;8.196144498;6.867747998;1.658170377
6247;2;20.91197035;8.931081794;5.14914872;1.827203524
6248;2;17.03811968;8.959624433;13.98696954;1.743079637
6249;2;19.2923357;8.86791841;9.194730397;1.731939391
6250;2;19.1268389;8.155069037;19.80893114;1.787261626
6251;2;16.15263561;8.471816904;19.47972025;2.896655484
6252;2;19.25974606;8.197095676;3.027000061;1.745822898
6253;2;20.33813538;8.113120877;1.32780641;1.658110262
6254;2;21.04000358;7.369433079;1.22872078;1.695389839
6255;2;20.72254119;7.91463824;3.083894869;1.625392105
6256;2;21.34294778;8.370833478;2.154347608;1.64757066
6257;2;21.38311478;8.315793963;4.142731456;1.664237243
6258;2;20.4829245;7.936609831;10.24148339;1.649885934
6259;2;19.63307064;7.633611762;11.75964057;1.625217608
6260;2;18.08707635;7.789672324;10.79929392;1.688582083
6261;2;19.72473542;8.384756958;4.4097026;1.654929598
6262;2;18.86508699;8.099424793;26.09554655;2.791806585
6263;2;19.07051749;8.362766816;17.07924292;2.790991244
6264;2;19.97080543;8.03819907;3.614412392;1.73560778
6265;2;19.91275801;7.873704787;8.582024461;1.663682115
6266;2;18.95416476;7.186745537;7.284127313;1.674594225
6267;2;20.52182655;7.2657144;0.844238642;1.681238874
6268;2;19.97593686;7.683781936;6.2382637;1.665106926
6269;3;20.15224271;7.581839675;5.93178159;1.573996298
6270;3;21.06460546;6.511040427;1.396082463;1.580262787
6271;3;21.03466635;5.982407208;0.578495966;1.597401736
6272;3;21.64790576;6.417313168;0.609753624;1.543225598
6273;3;21.94866893;7.053917752;0.827854729;1.555443121
6274;3;22.18307069;6.267494879;0.991543839;2.885042643
6275;3;21.96411392;6.641493522;0.30300135;1.696413103
6276;3;20.98451391;6.659099958;9.329001612;1.50081542
6277;3;20.85551613;6.88511312;0.675844221;1.454306915
6278;3;21.40468545;7.405092819;1.107568915;1.447650475
6279;3;20.27992165;7.780424544;8.020694569;1.521544107
6280;3;19.47320307;6.722865443;13.26899917;1.532518094
6281;3;19.04403086;7.052965021;4.230540913;1.535537168
6282;3;18.89198095;7.63962376;5.333372921;1.465079058
6283;3;18.01495329;8.034594048;20.16649678;1.456392952
6284;3;17.40531211;7.739935627;16.11774564;1.502800909
6285;3;18.40255209;8.107528685;3.80621818;2.979021411
6286;3;20.31167498;6.968379559;2.87334449;1.441084677
6287;3;20.42672518;7.478851898;12.8721376;1.41704093
6288;3;20.22868197;8.140756743;4.100024053;1.352504335
6289;3;20.90635693;7.643564538;1.199943225;1.352296925
6290;3;21.78321064;6.243769516;0.264184289;1.407376185
6291;3;21.92565246;6.486257442;0.694060851;1.357682326
6292;3;20.90345898;6.4989682;4.302039751;1.415102179
6293;3;21.09806295;6.107723393;1.191845705;1.355647884
6294;3;20.3606409;7.444569609;6.583644575;1.36890911
6295;3;21.09710853;6.780964972;0.526889631;1.376975435
6296;3;20.76326792;6.586045672;1.7289634;2.879756392
6297;3;19.42334321;8.151880231;8.353258367;1.310575043
6298;3;19.59776952;7.13479642;6.272084493;1.403713198
6299;3;18.94545681;8.221308467;10.01002724;1.370038504
6300;4;19.09072746;7.527286867;5.851263852;1.363493559
6301;4;17.97900459;8.301312566;10.52573472;1.33284257
6302;4;19.46081035;7.519861037;1.258846821;1.357317986
6303;4;19.94333043;7.220165931;0.561162224;1.301437354
6304;4;20.02192309;4.867445995;0.354936114;1.309715514
6305;4;20.44075734;5.210524062;1.707663644;1.355641859
6306;4;19.74286861;5.17063655;6.443735931;1.341948592
6307;4;20.91669125;4.809402139;0.024725964;2.957298086
6308;4;20.60147752;5.314303878;0.266078948;1.340992957
6309;4;20.84386532;5.581135733;1.491413465;1.282917394
6310;4;19.82459017;5.872871104;8.414060358;1.353729044
6311;4;19.66876489;6.012787517;3.123391945;1.43222204
6312;4;19.87313407;6.82191441;2.018676568;1.4287222
6313;4;20.59139944;7.007961278;3.616771105;1.391973326
6314;4;20.20519693;7.130250356;8.722737031;1.382023941
6315;4;19.7742135;5.637019677;2.844885241;1.396329992
6316;4;20.41245394;2.570451156;2.94978549;1.430828688
6317;4;20.43661531;3.777328981;2.788424271;1.548115699
6318;4;20.4500523;3.542917793;0.361748311;3.013152425
6319;4;20.7695495;4.341482614;0.02068705;1.489271954
6320;4;20.80649588;3.746355232;0.358495405;1.517439307
6321;4;20.62609942;6.089697709;1.537453003;1.570063078
6322;4;21.03133053;3.266247159;1.901599815;1.525131068
6323;4;20.0503058;3.560766105;2.833226839;1.556407427
6324;4;19.46051284;5.06534997;1.935304549;1.529163583
6325;4;19.36663615;4.499183222;3.648568154;1.45176714
6326;4;21.16198797;2.29056224;0.034239954;1.458867734
6327;4;20.55570314;2.07659359;1.59957222;1.522483512
6328;4;20.55231631;2.580712161;2.783085444;1.602330252
6329;4;20.1343674;2.510101681;0.223193179;2.955001143
6330;5;20.32764017;2.923481006;0.00293212;1.593339618
6331;5;20.75165801;1.90467803;0.003790989;1.588077734
6332;5;19.77362892;2.039937058;0.061163729;1.598741209
6333;5;19.4354485;0.957502071;0.169171141;1.576701563
6334;5;19.91838437;0.987364559;5.03975E-05;1.586678712
6335;5;19.18739282;1.337836594;0;1.58324195
6336;5;19.62738651;0.890416528;0.000523584;1.682380588
6337;5;20.4440697;1.019738552;0.012442565;1.676132914
6338;5;21.04163333;1.317212792;0.000838607;1.661470228
6339;5;20.58424349;0.677998611;0.000702668;1.542345908
6340;5;19.89188403;1.282189651;0.041843803;2.762489359
6341;5;19.61703373;2.034634697;0.279642129;1.667862099
6342;5;19.95696616;5.54613624;0.060864637;1.673402834
6343;5;19.04265706;1.455560927;0.744954838;1.673088579
6344;5;19.49001295;-0.423339216;0.792459792;1.708895358
6345;5;19.62245346;-1.529214631;0.001748335;1.824499827
6346;5;18.77283078;-2.606534643;0.000168817;1.792126339
6347;5;19.28552098;-2.221910535;3.97285E-05;1.709764605
6348;5;19.28179885;-1.477168996;1.64962E-05;1.758169454
6349;5;20.18320702;-1.146995194;0.000120116;1.622142461
6350;5;19.4810964;-1.753280651;6.86522E-05;1.593314436
6351;5;20.01898402;-0.36601221;0;2.829154611
6352;5;20.60710671;-0.192512872;0.009629083;1.630614482
6353;5;20.41152443;1.030708324;0.017599471;1.703273284
6354;5;19.97198455;1.381370507;0.203230707;1.733226189
6355;5;19.58972895;-0.221844936;0.044719262;1.709414329
6356;5;18.2807774;0.425188237;0.619318051;1.81459628
6357;5;18.4446815;0.304564172;4.089178659;1.866943089
6358;5;18.56743401;-1.002761281;0.126688534;1.904159529
6359;5;19.34109917;-1.449779091;0.258780591;1.954811121
6360;5;19.07050861;-0.02544833;0.012996559;1.992509059
6361;6;18.6348829;0.187404017;1.50683077;2.059994665
6362;6;18.80016466;-0.477190306;0.166041045;2.799958331
6363;6;18.55912945;-0.462800221;0.641982688;2.095391083
6364;6;18.67856793;-0.716725969;0.004586706;2.072892916
6365;6;19.08154625;-0.464333752;0.000467945;2.049777213
6366;6;18.84488658;-0.224949355;0.004439857;2.059197792
6367;6;19.48922874;0.661689928;0.012496727;2.054048485
6368;6;19.23484239;0.099423779;0.01886046;2.14883374
6369;6;20.01351958;1.757071535;0.206707985;2.078825384
6370;6;18.86161445;1.867904617;0.063026526;2.127374761
6371;6;19.35195809;-1.660703695;6.111418909;2.155791762
6372;6;18.24690911;0.377778265;8.485196387;2.184369023
6373;6;18.70935543;0.687642013;0.017044782;2.733804259
6374;6;18.13763104;1.615433043;0.022181174;2.897069863
6375;6;17.77253076;1.051566975;0.022004575;2.096724263
6376;6;19.40962363;0.994114257;0.001922317;2.052284962
6377;6;19.26843008;1.127590929;5.41486E-05;1.946992974
6378;6;18.87477158;0.019458687;0.069982795;1.924000487
6379;6;19.2457731;-0.6592377;0.695619185;2.027761416
6380;6;18.8260417;-0.261474519;0.800181278;2.0134642
6381;6;18.70408972;0.437157796;0.237543008;2.131393136
6382;6;18.59857797;3.467125712;0.057435378;2.145894658
6383;6;17.07442432;2.857618167;1.560998375;2.052153714
6384;6;15.03294225;3.974401077;6.070599928;2.123942159
6385;6;15.41888839;3.395344411;2.440748708;2.890804395
6386;6;16.97569159;1.71024677;0.058328955;2.176592007
6387;6;17.50499116;0.027171589;0.194580753;2.222210796
6388;6;16.50229814;1.329730429;0.003231917;2.236840649
6389;6;18.33653588;1.62186769;0.265995221;2.162639721
6390;6;18.77667339;2.255000713;0.019279561;2.016712469
6391;7;19.20521678;0.308051907;0.001873178;2.01936834
6392;7;19.14929643;-0.330789235;0.002561119;2.147390003
6393;7;18.42170187;-0.616475463;0.005812522;2.260251573
6394;7;17.572449;-0.508431107;0.405928918;2.357936731
6395;7;19.1686172;-0.820168609;0.001858256;2.427372706
6396;7;18.84664394;-0.634907877;0.010854276;2.797490329
6397;7;18.34842538;0.328830714;0.003231211;2.486839789
6398;7;19.81207094;-0.301551314;0.442504319;2.563749415
6399;7;18.34872275;-0.412875064;4.1066805;2.470385851
6400;7;18.23246278;-0.73079158;0.144551114;2.409171672
6401;7;17.90106695;-1.732534878;0.02970494;2.485995762
6402;7;18.27173762;-1.013369523;0.16777181;2.315595044
6403;7;19.02411821;-2.179558399;0.001602319;2.417228119
6404;7;18.49686061;-3.32684045;0.000476858;2.330872413
6405;7;18.48479891;-3.016498355;4.01525E-08;2.520326618
6406;7;18.55557617;-1.922864146;0.003184908;2.696305616
6407;7;18.3863845;-1.375949578;0.000459291;2.84826427
6408;7;18.74845644;-1.267327582;0.030421843;2.582374007
6409;7;18.56220371;-0.546050051;0.437998191;2.435920506
6410;7;19.97149914;-0.277790847;1.130766309;2.509330535
6411;7;19.27286701;0.11891735;0.028242386;2.344548396
6412;7;19.52797517;0.250704563;0.007505964;2.305127227
6413;7;19.15481707;-0.026278711;0.01192807;2.380816619
6414;7;19.66276001;-0.145073516;0.00137664;2.526572109
6415;7;20.0816721;0.356309828;0;2.520816723
6416;7;18.53285147;0.193473118;0;2.761243186
6417;7;19.0789269;-1.038276924;0.002125579;2.702411956
6418;7;19.4799047;-1.253908671;0.011677474;2.926530337
6419;7;19.67858986;-0.62969245;0.008991361;2.672287379
6420;7;18.77790959;-1.085630933;0.003488618;2.648153754
6421;7;18.62569708;-1.038366056;0.034935079;2.587061443
6422;8;18.97505039;-3.52331961;0.003358707;2.497746654
6423;8;18.3808023;-3.39499329;0.000300886;2.605360326
6424;8;19.8690671;-2.550952502;0;2.65434859
6425;8;20.65717199;-2.221658523;0.000851555;2.604277321
6426;8;19.67654475;-2.138273988;0.213598059;2.738916726
6427;8;18.47364907;-2.069871292;0.170327206;2.637242056
6428;8;20.1217403;-1.105614023;0.07606814;2.731064852
6429;8;19.97297092;-1.074341916;0.527273652;2.989309648
6430;8;19.7012519;-0.576860046;0.211882206;2.622851346
6431;8;19.22648272;0.046250974;0.063876555;2.596771307
6432;8;19.17371535;0.987252911;0.361429035;2.642568766
6433;8;20.23973773;2.727060032;0.149570726;2.799837489
6434;8;19.78807126;2.785921005;0.039618354;2.780748353
6435;8;19.01028214;0.90957498;0.343987857;2.691976655
6436;8;18.07529522;0.396209489;0.938684543;2.81078154
6437;8;19.64797467;1.142204999;0.126177234;2.809400875
6438;8;20.46587489;1.232063597;0.045362197;2.681834332
6439;8;19.66825761;1.986597714;0.736023506;2.642267304
6440;8;19.35486979;0.527595542;0.750502404;2.967504824
6441;8;18.89118571;0.845932916;0.372962672;2.559515083
6442;8;18.9945288;3.108187774;0.062790044;2.617030173
6443;8;19.81191231;2.649098389;0.037225819;2.600208576
6444;8;20.39335143;2.398576718;0.008876561;2.668854317
6445;8;20.8076759;1.821926486;0.025720691;2.688541799
6446;8;20.8004751;2.618803985;0.458471957;2.635492718
6447;8;19.74739701;3.163962692;6.106757824;2.682984811
6448;8;18.66636703;3.638799149;0.256532234;2.629955776
6449;8;20.49612901;1.535266295;0.096431985;2.600233324
6450;8;18.44625518;1.365900228;0.197558805;2.457137354
6451;8;19.88443364;2.34966038;0.016722062;2.914104695
6452;8;20.55918824;1.962815795;0.066633627;2.552449539
6453;9;20.25348368;2.431078393;0.291812705;2.608222268
6454;9;20.39679763;1.462444542;0.039206463;2.515144303
6455;9;19.42691549;-0.328142796;0.024869549;2.522999567
6456;9;20.31714749;0.502713648;0.111622554;2.736412418
6457;9;19.86480895;2.332038569;1.35432494;2.837048085
6458;9;18.36252962;3.865571363;0.5746303;2.818673664
6459;9;19.06571983;0.289883836;0.034627689;2.945469648
6460;9;18.72114943;-1.618868934;0.479653125;3.043508203
6461;9;18.84102996;-2.734076319;0.965106191;3.029625513
6462;9;20.4113079;-0.935054161;0.008218597;2.973982191
6463;9;21.52184322;-1.385922026;0.024827291;2.988356185
6464;9;21.731043;-0.430482406;0.014207345;2.961346525
6465;9;21.73200432;0.05320605;0.131971397;2.892068633
6466;9;20.9161758;1.540815841;0.251528563;2.89509589
6467;9;21.3668981;2.106345255;0.439221107;2.848562757
6468;9;22.00828331;1.566881164;0.000119035;2.722361306
6469;9;21.514403;2.278474002;0.062354579;2.911004072
6470;9;21.4503088;1.197783417;0.026486467;2.953232766
6471;9;20.7856303;1.322863834;0.515179515;2.830543667
6472;9;20.35103088;0.170116503;0.039168647;2.759322391
6473;9;20.18684776;0.250761621;8.0258E-06;3.0242454
6474;9;20.55809051;0.827135378;0.0561892;2.757744056
6475;9;20.57239958;2.119365583;0.061684911;2.719248672
6476;9;21.12640949;2.590070321;0.205167029;2.678139531
6477;9;20.81689591;3.265602021;0.11181795;2.791130731
6478;9;21.23428257;3.709911299;0.211764967;2.705572474
6479;9;21.47532017;2.653077023;1.234409466;2.793179015
6480;9;19.94785754;2.297751401;0.683159011;2.804829997
6481;9;19.98267402;1.538829369;0.864939033;2.885516736
6482;9;20.15576316;2.319849598;1.398454307;2.862459951
6483;10;20.21091532;1.189290426;0.455138439;2.800656828
6484;10;20.77129704;3.161671681;0.296341684;2.979650332
6485;10;20.98422215;3.572761761;1.060878054;2.676355413
6486;10;21.56558818;3.146535133;0.840941307;3.023577772
6487;10;21.22448064;3.542048835;2.840826682;2.622894944
6488;10;21.06469988;4.637221152;3.026212169;2.60566105
6489;10;21.71191694;3.148578662;4.690279073;2.719149826
6490;10;19.30158369;3.08444809;7.570404126;2.843296752
6491;10;19.6948436;4.188634987;1.830288052;2.870478377
6492;10;20.28525061;4.795530873;0.160223266;2.851291805
6493;10;20.99225333;2.543881141;0.700191155;2.907368741
6494;10;20.91852494;3.730712779;2.749713111;3.026452748
6495;10;18.48873379;5.682857048;3.916800292;3.030380456
6496;10;17.60272649;5.314623;5.609778829;2.992635951
6497;10;21.19718497;3.002912594;1.062095042;2.922435058
6498;10;21.47668382;1.443435095;0.093053132;2.93282242
6499;10;19.72334086;2.680824698;7.293039118;2.866795386
6500;10;19.59746231;3.94139801;6.150754078;2.921107024
6501;10;20.08293215;5.187612373;1.57824988;2.998139686
6502;10;20.28901902;5.805188206;2.190614252;2.881925688
6503;10;19.96146183;4.589741791;8.958039966;2.770642328
6504;10;19.47215341;4.526386766;5.126843909;2.800499213
6505;10;19.18288242;5.789546181;4.177675198;2.885053032
6506;10;19.59949392;6.537126375;9.556828032;2.839253951
6507;10;19.30458368;5.594306135;1.194087257;2.845683177
6508;10;20.58023087;3.843488328;0.347110589;2.799479376
6509;10;20.56120148;4.067407931;13.77862516;2.812598302
6510;10;17.34757708;4.624556152;9.505934978;2.811882576
6511;10;18.35370184;4.859718457;3.994810671;2.925464335
6512;10;18.81335675;5.651265464;5.450226959;2.954599688
6513;10;18.57184429;5.561923518;2.536440441;2.964269727
6514;11;19.23161186;3.458393347;0.336526364;2.888581078
6515;11;19.51810243;0.799875315;0.227091058;2.910276922
6516;11;20.70445396;1.148353888;0.392011683;2.810796231
6517;11;19.97385955;0.68837095;2.626977694;2.916207021
6518;11;20.40046432;1.749327905;0.008310973;2.916714745
6519;11;20.28748422;3.567277661;0.149046086;2.819380342
6520;11;20.54180069;4.380362915;0.383393891;2.762852711
6521;11;20.80928673;4.843468444;1.082010008;2.665392967
6522;11;20.37854887;4.590615364;2.734795551;2.82642044
6523;11;21.07588719;4.392353927;2.930445808;2.773311828
6524;11;21.18287512;4.176320811;2.743130127;2.884465066
6525;11;21.44010317;3.104207011;2.060931467;2.877291228
6526;11;20.10178547;5.163115177;2.061470134;2.955165102
6527;11;20.30748109;5.673669494;1.193385465;2.916943203
6528;11;19.42925219;6.506241303;4.651008445;2.832067957
6529;11;18.85609478;6.386823096;7.108577885;2.904068214
6530;11;17.62694324;6.513146496;10.89355312;2.870457946
6531;11;17.9117444;6.725572339;15.53627641;2.857253835
6532;11;18.12564481;6.113054304;3.604002914;2.821764953
6533;11;18.61860528;6.025663779;2.00807804;2.739681412
6534;11;19.0903674;6.345529749;2.691624731;2.673610615
6535;11;19.78070182;6.145551854;5.236296893;2.658961201
6536;11;20.16611195;6.228053242;4.756626003;2.789121047
6537;11;20.24527793;5.542953397;0.492733797;2.816663808
6538;11;19.03226626;4.659429934;10.62897247;2.833873168
6539;11;18.85456355;6.175891702;8.498173254;2.841959026
6540;11;18.79061343;5.352546206;1.044278139;2.761135374
6541;11;19.0443018;5.597877572;1.551135731;2.938805202
6542;11;18.3886028;6.432486572;10.11429226;2.781181299
6543;11;16.54507065;5.597116566;6.731272862;2.703810991
6544;12;19.88039488;4.752805746;0.183287759;2.72367367
6545;12;19.99428525;3.348523744;2.133200329;2.565646777
6546;12;19.12449881;4.965903633;3.708730815;2.566100825
6547;12;20.84833205;4.894529264;0.49656535;2.736105648
6548;12;20.7226655;5.553497493;1.15452822;2.771910262
6549;12;19.97235362;6.38115756;5.455917825;2.850672959
6550;12;19.93776209;5.941056651;3.776594391;2.791070094
6551;12;19.80289691;5.171100887;5.388957472;2.832160387
6552;12;20.28185332;4.848022484;8.215613893;2.935635864
6553;12;18.20743123;6.544321975;5.204117055;2.743187955
6554;12;20.33301124;5.142857648;0.463806925;2.78918195
6555;12;20.66301138;5.600996575;0.057748481;2.852161076
6556;12;20.71015588;4.973668423;2.403990969;2.790826464
6557;12;21.02510285;5.118942365;0.493172395;2.711711474
6558;12;21.45277622;6.562595479;0.207101438;2.772071183
6559;12;22.0851634;6.74749555;0.980543867;2.742693573
6560;12;19.94028888;6.58611814;1.223840563;2.772218697
6561;12;19.95552032;6.845733622;1.57299382;2.646578139
6562;12;19.61853762;6.66588417;3.447322973;2.62655363
6563;12;18.35041377;7.322840417;3.692687518;2.847097414
6564;12;18.86198025;6.555160829;3.157443227;2.771233752
6565;12;17.32215513;5.837904877;10.53447843;2.807382505
6566;12;17.80191487;5.494508091;1.953642478;2.772776504
6567;12;17.69094645;6.444950675;1.870965068;2.848468814
6568;12;19.06323045;6.117405032;0.513582878;2.808503854
6569;12;19.21295326;6.143122347;0.268902383;2.867337513
6570;12;18.8319577;5.847847152;1.144126133;2.879121833
6571;12;20.72090254;6.343803268;3.584288829;2.911082227
6572;12;20.05670125;5.514693938;3.635528718;2.820921258
6573;12;19.15632956;6.02175624;5.586817904;2.767067003
6574;12;17.59731966;6.627443902;5.759550387;2.96342972
6575;1;18.41956111;6.394851223;4.172314936;2.696947369
6576;1;18.23039754;7.732248502;4.064102833;2.636486565
6577;1;18.04676565;8.10878745;5.604077814;2.681564519
6578;1;18.84490895;6.854816975;4.955535493;2.671719385
6579;1;18.77474718;5.643918974;13.41638274;2.557361964
6580;1;18.70814534;6.920803076;14.92085539;2.623385185
6581;1;17.87749239;6.302082776;2.80178125;2.588801882
6582;1;19.25412063;5.734743353;1.367236237;2.552521963
6583;1;18.57400484;5.970717123;11.18555005;2.674622387
6584;1;18.35874645;6.838523235;5.55829511;2.653980197
6585;1;18.04698998;6.501458816;2.400389672;2.91922934
6586;1;17.61585986;6.562023027;3.488719868;2.666086861
6587;1;18.92566271;6.509114207;3.644058631;2.70149642
6588;1;18.73932364;7.117933143;4.080364914;2.667184135
6589;1;18.31965271;6.033150251;1.843270968;2.488320827
6590;1;19.61985864;5.064957245;0.309130383;2.58364713
6591;1;20.04158963;5.283809424;0.488534554;2.679319854
6592;1;20.54385857;4.572318664;1.359944598;2.627095583
6593;1;19.67639752;5.124153125;3.958845597;2.65797536
6594;1;18.55042674;5.265505687;3.267903155;2.599122815
6595;1;17.50589654;6.062673761;4.411255739;2.476258298
6596;1;18.22377217;6.682607715;4.124643622;2.750911406
6597;1;19.12210406;7.084248247;4.529264806;2.833420698
6598;1;19.01522002;7.27212452;10.35040806;2.366244777
6599;1;18.77168168;7.055620945;5.595447536;2.357190307
6600;1;17.55657508;7.315310224;10.98603277;2.34929199
6601;1;18.1865014;7.47369184;4.779272022;2.324657778
6602;1;16.80055355;7.441848954;11.144897;2.198693865
6603;1;17.0025325;7.390749412;19.45086729;2.227476894
6604;1;16.98870187;7.226729057;7.117726218;2.363760141
6605;1;16.51840065;7.404644868;12.69771487;2.358541479
6606;2;16.73427868;7.059406564;7.434269366;2.315944204
6607;2;15.42492323;6.800471907;15.84147641;2.412946471
6608;2;18.1863413;5.684445692;8.30245695;2.749796206
6609;2;17.16200894;7.261125429;13.48392079;2.429127557
6610;2;15.06975569;7.425870463;16.45939858;2.434309494
6611;2;17.46076346;6.993017997;4.497114921;2.360874633
6612;2;18.41847297;7.638387925;5.134584834;2.467276745
6613;2;16.6371445;7.772614382;11.6413598;2.429008181
6614;2;17.73221549;7.774175662;6.097243429;2.40609682
6615;2;17.66465486;7.581192504;7.921474981;2.409914604
6616;2;18.42934516;7.582794336;3.751107716;2.373164315
6617;2;16.03439706;7.706741047;7.707866876;2.366818025
6618;2;19.03595228;7.385648219;4.059767387;2.338176234
6619;2;17.15588063;7.876665661;9.575065123;2.695716418
6620;2;16.34904847;7.491133667;20.23420957;2.200463649
6621;2;16.52946951;7.967055243;7.071289813;2.146430665
6622;2;16.2058179;7.73024202;10.45276794;1.971910127
6623;2;16.43310564;7.534408959;15.28071678;2.041721935
6624;2;16.46429653;7.129543382;10.67709611;2.133521812
6625;2;17.31424365;7.35059987;8.062932237;2.048952449
6626;2;18.02236967;7.306849696;12.38963708;2.088832479
6627;2;15.63541092;7.435601616;15.9971615;1.978977318
6628;2;17.77676614;6.761038604;1.893262808;1.91744077
6629;2;18.39680145;7.496622251;4.503469185;1.860437399
6630;2;16.30234746;7.429081164;18.72850132;2.74819589
6631;2;16.89112816;7.586527264;8.715192185;2.001160184
6632;2;17.02660236;7.862648133;6.243993191;2.11382388
6633;2;17.42326805;7.666854391;12.54031042;2.088653198
6634;3;17.41804218;7.747928189;7.332690156;2.071711455
6635;3;15.07610652;7.600409727;8.345894633;2.06964507
6636;3;16.09018666;6.637046408;9.216385757;2.108654868
6637;3;15.62259663;6.990361959;5.733944444;2.185448532
6638;3;16.32543855;6.913229522;6.14346259;1.879718246
6639;3;16.84905385;7.109395404;5.956998989;1.962403963
6640;3;16.76868337;7.151723323;3.866959335;1.915888541
6641;3;16.529219;7.23741892;9.150693;2.892645201
6642;3;16.68053425;6.956045571;13.50409762;1.94535661
6643;3;16.77087451;7.262435752;9.243937355;1.864608088
6644;3;16.11764868;7.47260998;11.52919153;1.814540106
6645;3;16.72319248;6.727432779;4.052755094;1.783510342
6646;3;16.61973051;7.309121669;3.239038995;1.856922007
6647;3;17.340204;7.257503921;4.479722709;1.903123173
6648;3;17.16589633;7.032326134;7.420065244;1.899448762
6649;3;15.5397882;7.158620742;8.906743426;1.971419523
6650;3;16.84209295;7.092617523;7.396258168;1.979540977
6651;3;16.99059388;7.296590994;9.519666813;2.03194053
6652;3;14.33638835;6.707252084;17.93363733;2.85719981
6653;3;15.65607066;6.967933844;4.93126874;1.965554613
6654;3;17.05138805;6.943519424;4.979684519;1.884399899
6655;3;17.26450524;7.534120532;7.915115447;1.817597267
6656;3;16.96487408;7.358744442;4.150838879;1.874162387
6657;3;18.30298495;7.326784034;2.152899285;1.836582482
6658;3;17.04837305;7.188202529;4.17250918;1.782316952
6659;3;17.95957454;6.847830796;6.218679072;1.809510978
6660;3;18.37320184;7.295971357;1.968197845;1.776935231
6661;3;19.30859721;6.944614449;2.609993995;1.766631331
6662;3;18.04605487;6.353283177;8.299237048;1.768581484
6663;3;17.52575985;5.669784939;6.929865153;2.797459895
6664;3;17.66658104;5.455353845;6.279027568;1.678818417
6665;4;17.01401908;6.785239055;6.961346476;1.735091554
6666;4;17.39579062;6.736104246;7.381163565;1.751281508
