"fecha_hora","Costa_Norte","Costa_Centro","Costa_Sur","Sierra_Norte","Sierra_Centro","Sierra_Sur","Selva_Norte","Selva_Centro","Selva_Sur"
1978-10-16,101452.5625,101605.5546875,101790.5234375,101448.59375,101533.671875,101630.9921875,101451.7109375,101454.46875,101566.921875
1978-11-16,101317.078125,101472.2265625,101643.9140625,101316.9453125,101400.7265625,101493.90625,101333.9765625,101318.6015625,101430.734375
1978-12-16,101265.7421875,101367.0234375,101471.4921875,101261.0859375,101303.328125,101357.7421875,101300.734375,101237.015625,101308.765625
1979-01-16,101111.8359375,101091.0625,101181.109375,101094.7890625,101046.5078125,101056.84375,101165.5703125,101047.6328125,101032.8359375
1979-02-15,101242.1640625,101202.0390625,101087.921875,101239.15625,101192.4375,101105.390625,101305.4140625,101210.109375,101114.796875
1979-03-16,101193.5546875,101259.5859375,101430.0703125,101190.625,101224.796875,101303.7109375,101271.7734375,101194.078125,101260.3203125
1979-04-16,101018.984375,101018.078125,101346.1171875,101005.03125,100998.6484375,101127.78125,101089.078125,100978.8359375,101086.21875
1979-05-16,100955.640625,101181.3515625,101495.4140625,100979.65625,101140.9453125,101303.7109375,101045.1640625,101053.515625,101253.1875
1979-06-16,101007.2578125,101300.28125,101608.3203125,101053.25,101254.0234375,101414.7109375,101115.9609375,101161.9609375,101357.796875
1979-07-16,100935.890625,101255.390625,101573.15625,100978.3671875,101206.8125,101376.1953125,101027.40625,101097.671875,101319.1640625
1979-08-16,100987.1953125,101332.2421875,101664.9609375,101031.59375,101261.765625,101445.0234375,101069.6640625,101142.0390625,101370.1875
1979-09-16,101089.3046875,101417.8515625,101730.7578125,101136.8125,101351.1640625,101536.28125,101166.234375,101238.6640625,101461.4609375
1979-10-16,101178.9453125,101450.2890625,101689.2890625,101193.09375,101370.8046875,101520.3359375,101219.2421875,101259.6015625,101445.5234375
1979-11-16,101094.7109375,101308.5703125,101450.0234375,101104.3203125,101230.40625,101317.0390625,101140.875,101137.0078125,101252.1640625
1979-12-16,100941.8046875,101091.1328125,101230.1640625,100940.5390625,101008.875,101090.8359375,100986.3046875,100932.8203125,101021.96875
1980-01-16,100939.328125,100927.453125,100913.78125,100917.75,100875.390625,100858.1484375,100997.0546875,100870.6875,100818.125
1980-02-15,100910.7109375,100873.8828125,100892.328125,100894.8984375,100847.859375,100840.96875,100975.0703125,100862.2734375,100825.5546875
1980-03-16,101082.28125,100962.859375,100978.34375,101055.8203125,100963.109375,100918.078125,101137.6640625,100999.828125,100906.9921875
1980-04-16,100954.8359375,101051.84375,101308.53125,100953.2421875,101005.1640625,101128.7578125,101025.8984375,100953.3203125,101073.0234375
1980-05-16,101011.6015625,101241.703125,101567.921875,101033.5859375,101193.921875,101368.53125,101095.6484375,101106.8984375,101308.328125
1980-06-16,101004.546875,101255.28125,101551.9453125,101039.296875,101208.2734375,101361.1484375,101088.5546875,101123.5078125,101305.7734375
1980-07-16,101133.015625,101449.4453125,101818.0078125,101175.65625,101383.8671875,101571.09375,101201.296875,101272.1953125,101492.8359375
1980-08-16,101176.4609375,101456.2109375,101793.6875,101212.5625,101386.71875,101568.390625,101232.828125,101292.109375,101495.109375
1980-09-16,101302.453125,101544.015625,101807.28125,101327.3359375,101478.9375,101630.9453125,101339.34375,101386,101559.8515625
1980-10-16,101282.2109375,101486.5625,101695.3828125,101295.8828125,101412.375,101539.5859375,101312.2421875,101325.5625,101469.9140625
1980-11-16,101174.65625,101352.0703125,101498.8984375,101180.859375,101272.0390625,101358.546875,101200.2109375,101188.296875,101290.671875
1980-12-16,101349.2734375,101434.703125,101500.1015625,101342.3203125,101368.6328125,101390.375,101394.859375,101309.140625,101331.90625
1981-01-16,101338.015625,101287.90625,101161.78125,101319.3671875,101237.4296875,101121.2265625,101390.90625,101253.734375,101114.4296875
1981-02-15,101225.234375,101189.59375,101152.8671875,101216.640625,101162.5,101111.7421875,101292.609375,101175.296875,101099.875
1981-03-16,101161.703125,101144.3359375,101162.8984375,101146.8046875,101104.671875,101084.90625,101226.8671875,101103.0859375,101059.1171875
1981-04-16,101087.65625,101199.0234375,101435.140625,101091.5859375,101167.0859375,101274.3984375,101166.875,101118.09375,101232.7265625
1981-05-16,101076.2109375,101247.8125,101511.125,101089.140625,101201.8671875,101332.34375,101146.6953125,101139.4453125,101279.9140625
1981-06-16,100883.2109375,101139.9296875,101507.828125,100905.8984375,101082.5703125,101269.140625,100970.15625,100990.203125,101204.0703125
1981-07-16,101061.7578125,101392.0703125,101732.375,101117.8671875,101343.5546875,101522.78125,101169.40625,101246.96875,101460.328125
1981-08-16,101117.4765625,101403.1875,101684.078125,101154.484375,101330.59375,101489.078125,101170.1328125,101227.640625,101417.125
1981-09-16,101325.859375,101569.2890625,101745.84375,101344.734375,101486.1640625,101603.296875,101356.2265625,101383.96875,101537.75
1981-10-16,101373.5859375,101599.4296875,101782.2578125,101386.859375,101518.640625,101626.015625,101397.75,101419.59375,101552.2421875
1981-11-16,101236.8203125,101413.59375,101581.3515625,101235.359375,101323.6171875,101419.609375,101258.5859375,101230.9765625,101345.0078125
1981-12-16,101108.71875,101197.265625,101317.34375,101097.0703125,101112.5703125,101170.0859375,101140.359375,101047.6640625,101107.5703125
1982-01-16,101139.171875,101136.1640625,101170.0859375,101123.8671875,101076.3125,101077.9609375,101200.734375,101077.78125,101033.2421875
1982-02-15,101118.5625,101112.734375,101144.5,101109.1796875,101090.34375,101074.578125,101180.3359375,101086.0859375,101046.1015625
1982-03-16,101229.03125,101221.3046875,101094.8359375,101218.5390625,101181.8046875,101081.0703125,101297.7265625,101182.8046875,101061.7578125
1982-04-16,101054.4296875,101207.96875,101439.65625,101063.6640625,101152.578125,101276.078125,101127.5,101086.53125,101224.234375
1982-05-16,100969.5,101137.7421875,101462.9140625,100972.0234375,101078.8828125,101240.578125,101044.6875,101009.640625,101191.1796875
1982-06-16,100941.0546875,101229.9140625,101551.65625,100979.609375,101176.7421875,101357.3046875,101032.2265625,101079.2109375,101304.7265625
1982-07-16,101070.0546875,101361.7109375,101635.078125,101119.6875,101310.7734375,101461.4140625,101153.7578125,101215.0390625,101403.2265625
1982-08-16,101244.1484375,101491.5,101773.4609375,101270.109375,101427.859375,101582.0234375,101283.4921875,101332.8046875,101512.328125
1982-09-16,101367.0078125,101592.75,101860.2890625,101383.8203125,101518.9765625,101663.6953125,101389.4765625,101431.796875,101590.5390625
1982-10-16,101373.015625,101558.078125,101760.5390625,101380.4140625,101493.8125,101610.59375,101388.0859375,101410.5390625,101546.2265625
1982-11-16,101187.3515625,101332.7109375,101490.265625,101183.21875,101259.0546875,101342.53125,101200.28125,101176.015625,101279.015625
1982-12-16,101144.921875,101278.21875,101430.4765625,101145.484375,101210.03125,101292.2421875,101190.2578125,101139.546875,101230.6953125
1983-01-16,101138.875,101161.7109375,101213.1796875,101120.7734375,101101.8046875,101112.6171875,101188.1640625,101071.9140625,101058.046875
1983-02-15,101156.3671875,101048.2109375,100980.6796875,101129.5,101045.5234375,100988.9375,101214.0703125,101089.96875,100986.53125
1983-03-16,101079.484375,101004.96875,100974.859375,101060.6015625,100993.1875,100909.7890625,101142.78125,101011.4609375,100906.578125
1983-04-16,101045.7421875,101025.578125,101224.265625,101029.6953125,100920.359375,101025.6796875,101108.109375,100950.2421875,100964.3203125
1983-05-16,101042.28125,101254.796875,101552.8125,101053.6953125,101191.5859375,101354.3828125,101111.4296875,101092.953125,101285.0703125
1983-06-16,100976.4453125,101270.5,101601.0078125,101016.4921875,101207.375,101386.140625,101079.25,101104.1484375,101315.703125
1983-07-16,101001.4921875,101301.34375,101625.0234375,101037.9453125,101237.703125,101415.734375,101093.5859375,101133.40625,101348.9765625
1983-08-16,100990.5625,101353.6875,101694.7734375,101044.5546875,101296.5703125,101488.296875,101104.53125,101181.03125,101414.953125
1983-09-16,101088.2109375,101394.4765625,101662.0390625,101108.7890625,101329.53125,101493.0546875,101162.546875,101208.7265625,101421.703125
1983-10-16,101177.609375,101400.1328125,101589.9765625,101189.3359375,101338.984375,101441.90625,101234.8125,101237.9296875,101372.6484375
1983-11-16,101145.296875,101359.265625,101524.203125,101165.3828125,101282.7109375,101376.4921875,101213.6796875,101184.53125,101305.9140625
1983-12-16,101050.9609375,101116.7578125,101055.8125,101042.15625,101053.9140625,101016.1796875,101095.28125,101009.2578125,100973.5625
1984-01-16,100931.984375,100895.765625,100766.4375,100910.140625,100844.8828125,100752.1171875,100986.8359375,100848.0625,100731.7578125
1984-02-15,100983.3515625,100962.125,100951.9296875,100959.5625,100906.734375,100890.3359375,101033.9765625,100894.609375,100851.625
1984-03-16,101139.078125,101206.609375,101288.1171875,101136.671875,101172.90625,101210.9765625,101217.5390625,101140.734375,101178.6875
1984-04-16,100929.984375,101047.3828125,101368.8828125,100918.03125,101004.7578125,101162.5,101025.9765625,100945.46875,101097.0703125
1984-05-16,101007.0703125,101263.21875,101559.3203125,101029.9296875,101214.015625,101368.9609375,101086.1484375,101113.6875,101312.25
1984-06-16,101079.9453125,101353.7109375,101628,101117.359375,101301.171875,101449.8125,101156.09375,101204.0078125,101391.3828125
1984-07-16,101091.8046875,101327.546875,101581.203125,101117.9453125,101256.9765625,101394.015625,101139.8359375,101172.2890625,101329.8125
1984-08-16,101245.75,101455.1484375,101763.28125,101258.3828125,101391.515625,101553.171875,101271.671875,101309.0859375,101483.125
1984-09-16,101465.0625,101637.375,101868.3046875,101470.8828125,101571.265625,101693.265625,101478.125,101495.5703125,101626.84375
1984-10-16,101328.46875,101514.6796875,101721.734375,101328.6015625,101441.1171875,101567.015625,101339.625,101358.5078125,101500.953125
1984-11-16,101302.5625,101445.9609375,101583.2734375,101301.375,101369.4140625,101441.9375,101330.4765625,101292.4609375,101374.578125
1984-12-16,101252.9609375,101313.8515625,101410.515625,101244.703125,101245.6171875,101286.453125,101293.2578125,101204.109375,101234.7890625
1985-01-16,101219.15625,101244.5390625,101249.421875,101212.0234375,101197.140625,101184.40625,101287.2578125,101182.046875,101141.625
1985-02-15,101197.4453125,101188.7265625,101180.0546875,101183.90625,101154.640625,101125.8125,101265.703125,101150.3359375,101098.1875
1985-03-16,101085.3984375,101071.6796875,101177.3125,101075.484375,101036.0703125,101079.203125,101161.546875,101042.390625,101042.0390625
1985-04-16,101113.2578125,101154.2578125,101367.9296875,101102.9609375,101098.8828125,101203.5390625,101183.25,101068.640625,101158.703125
1985-05-16,100990.3984375,101215.75,101531.3984375,101009.671875,101168.109375,101344.078125,101069.640625,101079.6015625,101289.03125
1985-06-16,100955.296875,101240.8359375,101537.890625,100989.359375,101185.59375,101350.484375,101039.1796875,101086.65625,101294.265625
1985-07-16,101100.921875,101414.34375,101695.1328125,101157.21875,101360.4296875,101517.015625,101191.859375,101262.375,101456.4140625
1985-08-16,101133,101411.3515625,101679.2265625,101170.3828125,101345.828125,101507.6875,101192.1875,101250.6328125,101439.6015625
1985-09-16,101422.6015625,101650.2578125,101885.09375,101440.7265625,101577.328125,101721.25,101450.234375,101488.234375,101653.125
1985-10-16,101433.734375,101633.53125,101855.6171875,101442.28125,101562.46875,101691.7578125,101455.6796875,101475.6796875,101624.46875
1985-11-16,101303.4609375,101445.21875,101600.625,101301.0390625,101376.4375,101468.78125,101329.7734375,101301.7265625,101406.921875
1985-12-16,101202.84375,101338.921875,101493.7421875,101204.0703125,101265.1875,101341.6015625,101249.8046875,101188.5390625,101273.5390625
1986-01-16,101192.5703125,101242.1328125,101331.734375,101186.15625,101199.515625,101239.40625,101262.1953125,101169.859375,101199.140625
1986-02-15,101251.9375,101185.984375,101292.3125,101240.34375,101200.4296875,101217.2890625,101323.109375,101215.640625,101198.375
1986-03-16,101146.421875,101200.78125,101395.625,101143.5,101174.625,101262.1015625,101224.0390625,101144.4375,101218.53125
1986-04-16,101079.2734375,101186.359375,101432.5078125,101083.96875,101145.8125,101261.46875,101159.4375,101094.1484375,101210.0625
1986-05-16,100996.1796875,101213.0546875,101540.328125,101015.875,101158.9609375,101323.6875,101088.359375,101076.09375,101259.421875
1986-06-16,101009.75,101317.65625,101655.875,101047.125,101260.8359375,101436.46875,101098.984375,101156.5546875,101370.1796875
1986-07-16,101085.203125,101368.8671875,101702.59375,101123.609375,101302.4453125,101474.0703125,101148.2421875,101200.75,101395.2578125
1986-08-16,101185.625,101426.40625,101649.46875,101206.5390625,101348.796875,101487.0625,101223.546875,101250.765625,101420.1953125
1986-09-16,101253.6484375,101478.28125,101694.7890625,101265.203125,101396.6796875,101535.28125,101278.3359375,101301.9375,101464.7734375
1986-10-16,101343.875,101536.3203125,101681.015625,101348.5,101453.1015625,101558.53125,101366.4765625,101361.125,101490.421875
1986-11-16,101213.8046875,101342.84375,101446.171875,101207.1328125,101258.9375,101311.3125,101236.3984375,101181.8828125,101244.6640625
1986-12-16,101043.921875,101110.2109375,101225.0234375,101029.5703125,101035.546875,101092.328125,101081.90625,100983.625,101028.34375
1987-01-16,100929.2734375,100901.5234375,100723.03125,100908.765625,100836.6484375,100724.3046875,100975.484375,100833.078125,100691.6640625
1987-02-15,101037.796875,101087.234375,101098.3984375,101031.515625,101033.203125,101011.4921875,101113.1875,101013.078125,100964.2421875
1987-03-16,101072.703125,101057.2734375,101109.8046875,101053.3828125,100985.9453125,100984.015625,101124.7265625,100980.4765625,100938.6796875
1987-04-16,101000.9765625,101072.1015625,101324.8671875,100998.8046875,101034.96875,101151.7890625,101079.59375,100997.8046875,101102.6875
1987-05-16,101001.3515625,101223.84375,101561.4921875,101016.9375,101164.5078125,101340.7421875,101084.046875,101066.15625,101275.3203125
1987-06-16,101064.84375,101367.7109375,101689.90625,101105.9765625,101312.78125,101486.890625,101151.2421875,101212.1484375,101424.5078125
1987-07-16,101094.7421875,101409.9375,101768.6875,101137.7109375,101338.421875,101526.828125,101162.6796875,101229.796875,101443.8671875
1987-08-16,101307.421875,101541.359375,101793.078125,101326.3046875,101469.0625,101621.6328125,101332.5703125,101373.34375,101551.640625
1987-09-16,101503.328125,101706.5390625,101926.109375,101515.609375,101630.3671875,101749.859375,101517.71875,101548.4765625,101676.5390625
1987-10-16,101433.6640625,101630.7890625,101818.75,101439.1171875,101556.875,101663.53125,101441.734375,101470.1953125,101597.7265625
1987-11-16,101359.4375,101494.8515625,101648.328125,101353.0625,101417.09375,101494.5078125,101373.953125,101339.2421875,101424.2421875
1987-12-16,101267.453125,101358.625,101448.953125,101258.953125,101285.84375,101331.8125,101300.71875,101223.0546875,101273.6953125
1988-01-16,101170.6875,101174.6796875,101214.3203125,101155.4921875,101111.0859375,101095.4140625,101225.390625,101098.4296875,101039.109375
1988-02-15,101186.8671875,101214.0390625,101248.1953125,101185.5234375,101178.625,101183.0234375,101264.859375,101164.3671875,101146.359375
1988-03-16,101212.4921875,101217.171875,101302.1796875,101204.203125,101182.9765625,101193.328125,101289.0234375,101177.328125,101164.5546875
1988-04-16,101033.90625,101051.28125,101303.3125,101035.8515625,101046.9140625,101124.421875,101126.9453125,101038.3828125,101099.9140625
1988-05-16,100887.46875,101075.859375,101452.4921875,100906.734375,101035.1328125,101224.5,100991.109375,100961,101167.6015625
1988-06-16,100880.15625,101157.9296875,101509.9453125,100913.15625,101108.859375,101305.59375,100986.53125,101007.28125,101254.5546875
1988-07-16,101024.84375,101317.1796875,101668.7265625,101057.7734375,101275.5625,101470.109375,101120.921875,101164.84375,101408.6640625
1988-08-16,101036.75,101402.953125,101726.640625,101091.8515625,101345.234375,101524.3203125,101137.6484375,101224.953125,101455.5078125
1988-09-16,101218.8828125,101538.984375,101801.9140625,101255.7421875,101461.75,101619.6953125,101283.6953125,101348.453125,101544
1988-10-16,101189.0625,101430.9296875,101610.25,101211.9140625,101357.78125,101478.7421875,101237.078125,101260.484375,101416.59375
1988-11-16,101108.4296875,101318.765625,101483.0390625,101122.484375,101243.3203125,101350.109375,101148.2890625,101153.5234375,101283.71875
1988-12-16,101131.5078125,101249.953125,101373.4609375,101137.078125,101179.515625,101248.40625,101199.3671875,101118.078125,101183.15625
1989-01-16,101090.140625,101053.5,101119.3125,101075.1796875,101002.8359375,100994.5625,101151.203125,101019.109375,100964.8984375
1989-02-15,101119.3515625,101055.0078125,101061.0546875,101114.03125,101051.1796875,100997.1640625,101198.6796875,101079.8125,100976.9375
1989-03-16,100885.75,100810.1171875,100978.2578125,100875.5625,100832.0234375,100864.1171875,100969.4921875,100859.1796875,100854.9375
1989-04-16,100957.109375,100999.46875,101173.5703125,100966.640625,100984.4375,101033.25,101061.3203125,100969.703125,100996.21875
1989-05-16,100897.359375,101117.5,101469.8828125,100916.984375,101062.7734375,101246.21875,100985.734375,100973.328125,101179.3203125
1989-06-16,101036.5390625,101286.9765625,101621.0546875,101060.5390625,101242.078125,101417.7890625,101114.8359375,101146.9453125,101360.7890625
1989-07-16,101047.6875,101329.7734375,101648.5703125,101086.2890625,101291.3046875,101455.03125,101146.6796875,101197.1953125,101399.7109375
1989-08-16,101053.734375,101391.3515625,101692.359375,101102.265625,101315.2421875,101482.890625,101129.6015625,101200.0234375,101402.5546875
1989-09-16,101180.2421875,101429.6796875,101688.15625,101204.953125,101354.6796875,101513.71875,101220.8515625,101257.4453125,101440.4296875
1989-10-16,101309.1875,101531.3359375,101739.265625,101322.484375,101450.2109375,101580.2421875,101340.296875,101355.0234375,101507.2734375
1989-11-16,101176.5859375,101371.109375,101524.8515625,101180.4453125,101284.859375,101380.4453125,101208.6796875,101193.8125,101309.578125
1989-12-16,101184.96875,101286.34375,101346.90625,101184.1953125,101217.296875,101244.53125,101231.3046875,101160.484375,101185.8984375
1990-01-16,101050.5234375,100947.6015625,100826.265625,101027.078125,100920.4296875,100829.03125,101099.2109375,100947.3046875,100814.9921875
1990-02-15,101074.3515625,100980.84375,100939.390625,101055.84375,100965.390625,100915.4609375,101140.71875,101008.5390625,100891.546875
1990-03-16,101122.796875,101179.6953125,101278.015625,101120.96875,101141.15625,101185.109375,101188.6953125,101112.3046875,101147.1171875
1990-04-16,100982.609375,101079.5390625,101310.75,100982.2578125,101021.265625,101120.171875,101042.59375,100963.59375,101058.609375
1990-05-16,101036.5390625,101301.6640625,101629.265625,101062.3046875,101239.6015625,101409.3359375,101110.828125,101142.0625,101341.25
1990-06-16,101155.1171875,101445.9296875,101771.578125,101196.3046875,101390.6875,101554.1015625,101227.1796875,101296.3359375,101485.4765625
1990-07-16,101211.625,101479.578125,101777.7734375,101243.734375,101415.2421875,101566.328125,101259.1796875,101317.9453125,101494.8359375
1990-08-16,101259.6171875,101473.9296875,101747.828125,101274.234375,101402.8359375,101552.9453125,101275.9296875,101318.0078125,101483.765625
1990-09-16,101522.1171875,101727.171875,101950.6015625,101529.40625,101650.5703125,101780.953125,101529.1953125,101566.4609375,101710
1990-10-16,101433.7421875,101598.6796875,101784.046875,101434.90625,101529.9296875,101636.40625,101443.8125,101451.84375,101571.890625
1990-11-16,101384.84375,101524.9609375,101645.1640625,101378.2890625,101451.8515625,101525.8828125,101396.453125,101370.171875,101466.2890625
1990-12-16,101334.3046875,101419.859375,101516.0625,101328.7265625,101355.796875,101407.921875,101370.953125,101297.0078125,101354.7890625
1991-01-16,101302.578125,101343.03125,101418.578125,101300.84375,101298.3984375,101326.1171875,101376.5390625,101282.140625,101281.34375
1991-02-15,101226.0625,101239.09375,101253.984375,101221.2109375,101195.4609375,101184.7578125,101299.125,101188.5546875,101141.515625
1991-03-16,101294.46875,101285.3984375,101356.34375,101290.6328125,101261.609375,101254.265625,101376.765625,101273.9140625,101232.046875
1991-04-16,101120.296875,101187.71875,101402.046875,101116.78125,101153.953125,101235.328125,101201.2890625,101126.03125,101200.3984375
1991-05-16,101064.4609375,101267.7109375,101590.7734375,101075.2578125,101213.1640625,101388.1875,101142.71875,101124.328125,101327.5703125
1991-06-16,101013.1015625,101311.6015625,101652.578125,101051.90625,101256.1640625,101437.1171875,101106.8125,101153.65625,101372.4296875
1991-07-16,101056.734375,101344.6171875,101634.7578125,101103.1875,101293.140625,101446.625,101137.234375,101196.9140625,101388.09375
1991-08-16,101224.7265625,101488.7421875,101793.1875,101256.21875,101424.6484375,101588.265625,101273.1953125,101327.5234375,101516.5859375
1991-09-16,101369.6328125,101586.8515625,101805.546875,101384.890625,101511.5703125,101643.1015625,101398.421875,101418.796875,101576
1991-10-16,101343.109375,101537.4375,101729.171875,101352.1484375,101465.78125,101584.734375,101369.046875,101379.4921875,101517.9296875
1991-11-16,101201.125,101361.0625,101483.3125,101200.578125,101285.9609375,101371.0078125,101229.5,101200.171875,101307.4609375
1991-12-16,101037.09375,101091.4140625,101204.125,101028.21875,101022.15625,101065.3828125,101087.0859375,100978.9453125,101005.4921875
1992-01-16,101101.96875,101100.2109375,101051.5078125,101093.1015625,101046.453125,100996.796875,101164.4609375,101045.5625,100953.8828125
1992-02-15,100944.8671875,100914.5625,100870.5234375,100934.6875,100888.3515625,100841.09375,101015.4140625,100896.796875,100815.3046875
1992-03-16,101057.2734375,101103.78125,101285.5078125,101062.6953125,101080.203125,101149.9765625,101146.1328125,101059.625,101101.734375
1992-04-16,100921.90625,101040.84375,101268.21875,100928.734375,101001.4375,101101.7578125,100995.8125,100949.09375,101056.3046875
1992-05-16,101069.3359375,101209.0546875,101453.0078125,101076.75,101173.3203125,101301.1640625,101142.15625,101115.0625,101257.7734375
1992-06-16,101030.234375,101336.4765625,101689.25,101069.328125,101287.4921875,101475.21875,101127.015625,101183.234375,101410.90625
1992-07-16,101029.703125,101309.3671875,101604.3125,101077.8828125,101279.484375,101438.65625,101127.203125,101192.734375,101387.2109375
1992-08-16,101074.546875,101386.6796875,101675.65625,101120.6484375,101318.46875,101482.7734375,101145.7109375,101214.2890625,101413.5703125
1992-09-16,101369.7578125,101591.7265625,101820,101393,101531.53125,101672.7734375,101404.3359375,101449.3515625,101612.1875
1992-10-16,101305.3828125,101498.2421875,101693.9765625,101309.9609375,101422.90625,101546.9921875,101322.1171875,101332.46875,101479.53125
1992-11-16,101250.703125,101434.1328125,101600.6015625,101254.953125,101347.5546875,101442.359375,101280.34375,101258.171875,101370.6328125
1992-12-16,101136.0234375,101268.2734375,101432.796875,101134.953125,101193.3671875,101283.078125,101184.828125,101124.53125,101215.9921875
1993-01-16,101055.71875,101065.7734375,101113.7421875,101039.609375,101011.9765625,101019.6484375,101107.8125,101000.09375,100970.4609375
1993-02-15,101099.6640625,101000.390625,101021.609375,101079.640625,100990.8828125,100936.25,101158.0703125,101024.15625,100918
1993-03-16,101095.8671875,101168.6640625,101345.5703125,101087.09375,101128.703125,101199.1875,101161.0703125,101083.828125,101153.3046875
1993-04-16,100952.0859375,101009.8828125,101159.421875,100955.296875,100974.1171875,101004.390625,101035.59375,100950.8671875,100969.2421875
1993-05-16,100947.7890625,101180.0546875,101496.171875,100970.9453125,101133.3671875,101285.578125,101030.1640625,101047.734375,101231.25
1993-06-16,100982.40625,101262.953125,101594.015625,101016.703125,101201.765625,101369.015625,101064.140625,101103.3515625,101298.6796875
1993-07-16,101065.7109375,101383.9296875,101713,101117.2421875,101333.140625,101501.1015625,101160.9375,101234.375,101433.8515625
1993-08-16,101092.0234375,101399.4296875,101690.6484375,101138.8125,101336.25,101492.21875,101163.796875,101235.9453125,101422.5234375
1993-09-16,101180.6953125,101428.4609375,101662.6484375,101203.7421875,101348.96875,101480.9296875,101217.6953125,101249.765625,101407.5390625
1993-10-16,101309.8515625,101512.5859375,101676.859375,101321.328125,101429.78125,101520.609375,101342.6484375,101336.1875,101447.8125
1993-11-16,101219.0546875,101403.2578125,101546.59375,101225.109375,101319.984375,101410.0390625,101254.90625,101232.375,101342.4609375
1993-12-16,101044.5234375,101152.5390625,101271.9375,101037.375,101073.640625,101146.78125,101089.828125,101005.390625,101080.2421875
1994-01-16,101074.4375,101024.1015625,100998.921875,101056.2578125,100976.109375,100904.0859375,101125.9921875,100990.8828125,100866.28125
1994-02-15,101133.390625,101076.6328125,101060.15625,101119.8984375,101059.359375,100995.265625,101199.9375,101090.1171875,100986.1015625
1994-03-16,101114.34375,101127.34375,101149.0625,101104.5,101090.0546875,101085.5625,101180.4296875,101069.890625,101051.765625
1994-04-16,101006.8359375,101074.6640625,101326.53125,101007.7265625,101051.8671875,101158.9140625,101081.9765625,101016.03125,101115.8828125
1994-05-16,101071.140625,101280.4375,101560.2421875,101095.6171875,101236.8203125,101382.1640625,101147.46875,101163.140625,101327.4609375
1994-06-16,101091.9375,101359.8125,101625.78125,101127.53125,101295.7109375,101436.6171875,101164.375,101205.7578125,101369.203125
1994-07-16,101073.265625,101368.109375,101728.03125,101109.0703125,101301.3984375,101482.34375,101132.875,101198.03125,101406.8359375
1994-08-16,101201.953125,101463.4140625,101771.078125,101223.3359375,101383.5390625,101549.8515625,101233.453125,101283.96875,101469.6015625
1994-09-16,101478.0078125,101713.5703125,101944.84375,101499.4765625,101636.5,101776.3046875,101508.3203125,101547.3828125,101704.8203125
1994-10-16,101374.65625,101569.0625,101786.9453125,101381.796875,101502.203125,101635.9921875,101391.765625,101413.3671875,101570.765625
1994-11-16,101312.3671875,101456.4140625,101627.9765625,101309.65625,101387.0703125,101476.828125,101332.3125,101303.9296875,101412.4375
1994-12-16,101231.1796875,101353.5859375,101499.4921875,101229.9921875,101288.0234375,101361.2421875,101274.171875,101217.546875,101300.609375
1995-01-16,101123.15625,101122.3984375,101235.3515625,101111.1796875,101073.40625,101120.90625,101193.265625,101073.25,101073.71875
1995-02-15,101243.828125,101237.671875,101269.875,101237.28125,101202.640625,101209.3515625,101313.0234375,101205.4453125,101170.8515625
1995-03-16,101153.171875,101159.015625,101273.46875,101149.078125,101149.0078125,101182.78125,101232.7109375,101141.4140625,101154.140625
1995-04-16,101059.203125,101102.3984375,101340.75,101056.4765625,101077.4921875,101175.578125,101134.6640625,101055.59375,101149.015625
1995-05-16,101060.5859375,101239.6171875,101563.6328125,101063.4296875,101187.6875,101355.2265625,101139.6015625,101105.6640625,101292.3203125
1995-06-16,101024.96875,101325.3828125,101689.7734375,101059.265625,101269.328125,101456.4921875,101124.8984375,101168.3515625,101391.78125
1995-07-16,100995.15625,101310.46875,101652.8359375,101047.0625,101260.8359375,101435.953125,101091.8203125,101156.40625,101374.8125
1995-08-16,101160.3046875,101431.953125,101718.9140625,101197.53125,101369.59375,101523.0625,101219.3359375,101273.578125,101457.3359375
1995-09-16,101296.734375,101513.953125,101754.03125,101317.3125,101446.6484375,101578.0703125,101332.9140625,101361.1484375,101509.5703125
1995-10-16,101244.3828125,101444.015625,101649.8984375,101256.40625,101376.8828125,101512.953125,101273.0625,101290.0234375,101446.03125
1995-11-16,101165.359375,101328.078125,101485.1015625,101166.6640625,101248.125,101336.625,101193.421875,101162.75,101263.9296875
1995-12-16,101041.640625,101155.296875,101256.6640625,101040.8828125,101078.5234375,101128.1640625,101095.15625,101014.3359375,101066.21875
1996-01-16,101130.765625,101114.1328125,101125.3046875,101114.71875,101056.9765625,101030.515625,101183.703125,101056.734375,100981.71875
1996-02-15,100938.5078125,100845.4921875,100908.3671875,100906.8984375,100817.1875,100816.3828125,100994.296875,100836.9296875,100801.8125
1996-03-16,100985.859375,101060.4453125,101197.2265625,100986.4296875,101021.6953125,101066.8828125,101063.1484375,100988.6328125,101023.828125
1996-04-16,100894.34375,100954.5625,101224.1796875,100898.59375,100930.3828125,101053.3359375,100996.21875,100911.78125,101008.015625
1996-05-16,100957.671875,101153.0625,101487.6640625,100967.9609375,101106.2421875,101282.6796875,101033.1328125,101018.734375,101224.6796875
1996-06-16,100972.1640625,101250.34375,101629.6796875,101000.5546875,101201.890625,101403.8984375,101059.375,101102.0234375,101338.5078125
1996-07-16,101007.1640625,101272.90625,101533.046875,101038.09375,101214.8671875,101354.21875,101078.3515625,101115.9765625,101289.0546875
